Metric,Value
Selected_C,100.0
CV_Score,0.9141304347826086
Test_Accuracy,0.8957654723127035
Test_Precision,0.871866295264624
Test_Recall,0.8622589531680441
Test_F1,0.8670360110803325
Tuning_Runtime_s,4.3364903926849365
Training_Runtime_s,1.1341664791107178
Prediction_Runtime_s,0.015800952911376953
