mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4038992881774902,0.06641739895205492,0.0434051513671875,0.0017245142555332412,0.01,{'C': 0.01},0.6127717391304348,0.6086956521739131,0.6100543478260869,0.6154891304347826,0.6100543478260869,0.6114130434782609,0.0024305086711954222,5
0.34886822700500486,0.059552433556051186,0.04479379653930664,0.0054550186724927245,0.1,{'C': 0.1},0.873641304347826,0.8858695652173914,0.8858695652173914,0.8586956521739131,0.8668478260869565,0.8741847826086957,0.01064995540340513,4
0.3474293231964111,0.007955734825677593,0.04061589241027832,0.0025522164971953573,1.0,{'C': 1},0.9144021739130435,0.9130434782608695,0.9198369565217391,0.9103260869565217,0.8980978260869565,0.9111413043478261,0.0072202881823839144,3
0.29996366500854493,0.013968150881982248,0.024180507659912108,0.006430161172730271,10.0,{'C': 10},0.9266304347826086,0.9252717391304348,0.9225543478260869,0.9171195652173914,0.9116847826086957,0.9206521739130433,0.005542412514774744,2
0.30716586112976074,0.01848892702999425,0.016478919982910158,0.0015671469611329616,100.0,{'C': 100},0.9252717391304348,0.9293478260869565,0.9184782608695652,0.9252717391304348,0.907608695652174,0.9211956521739131,0.007637755066606086,1
